GeschaeftId,Geschaeftsjahr,Geschaeftsnummer,Geschaeftstitel,Geschaeftsart,gruppe,id_1,name_1,vorname_1,partei_1,wahlkreis_1,id_2,name_2,vorname_2,partei_2,wahlkreis_2
e0ea7f7f-af2b-46c0-8b8b-cac7ed9e3a51,2003,361,"Altersheime und Pflegezentren, Tariferhöhungen",Interpellation,,1ff7e393-82cf-47a0-9b5a-08d9b6c731a9,Erfigen,Monika,SVP,,3897ae1a-3dd5-43b6-bd6c-98a61d3aae54,Liebi,Roger,SVP,
4cee4564-c86d-439e-a2d7-079726e6d735,2003,360,"Taxigewerbe, Anforderungen für Betriebsbewilligungen",Interpellation,,af40797d-48cc-4410-8dc3-d023104a42ae,Leoni,Luigi,SVP,,70bc3231-64ce-4741-acaf-c08e1d4d9db2,Bernet,Arthur,SVP,
e58932cc-cc55-417b-a073-e551bcc5d56c,2003,359,"Stadtpolizei, Wiedereinsatz freigestellter Mitarbeiter",Postulat,,5fa0300b-e844-4a35-bab7-845de1a7f685,Tuena,Mauro,SVP,,3897ae1a-3dd5-43b6-bd6c-98a61d3aae54,Liebi,Roger,SVP,
849549fb-f1f3-4e84-9bde-875ab48fb38b,2003,358,"Beschwerde Einbürgerungen vors Volk!, Abweisung durch Bundesgericht",Erklärung,SVP,,,,,,,,,,
bfc2ee3a-0dc6-432e-9f5f-b021bb38578c,2003,357,"Pro Senectute Kanton Zürich, Beitrag 2004-2007 für den Treuhanddienst für Betagte",Weisung,,,,,,,,,,,
174c88ee-866c-4d7e-b7c7-7d9c06bad766,2003,356,"Quartiervereine der Stadt Zürich, Beitrag 2004-2006",Weisung,,,,,,,,,,,
c270e15d-5815-4354-9a44-e2f9fd55b65c,2003,355,Voranschlag (Budget) 2004,Weisung,,,,,,,,,,,
f9e89d2d-f039-4012-8841-b17223a84c54,2003,354,"Gemeinderat, Ersatzwahl, Christine Seidler für Christine Marchetto-Grütter",Ratsmitglied,,,,,,,,,,,
11eb869a-3445-46b3-8d1c-049f2550b8c6,2003,353,Bürgerrechtsgesuche 24. September 2003,Bürgerrechtsgesuch,,,,,,,,,,,
c6e6c240-4400-4b00-9a43-41cd9a9cd2ee,2003,352,"Bäulistrasse, Verbesserung der Schulwegsicherung",Postulat,,eb4b9291-ca30-4c66-9750-92090f89484b,Stäbler,Anton,,,,,,,
c2c0011e-28dd-49f0-b634-d59fd8a7e90b,2003,351,"Allgemeines Abkommen über den Handel mit Dienstleistungen (GATS), Auswirkungen auf die Stadt Zürich",Schriftliche Anfrage,,39bf3d70-adba-4060-b8bf-f35021d6337a,Di Concilio,Salvatore,SP,,b3131249-6c5d-4062-9bbb-1f0503237a7d,Reimann,Beatrice,SP,
d556d9a8-a78f-48cc-9cce-69435a1d29d8,2003,350,"Hochschulquartier, Rückführung von zweckentfremdetem Wohnraum",Interpellation,,251ce636-3d9c-4b7f-9636-af30be0a3263,Butz,Marlène,SP,,fc872539-1bed-43f9-9070-157530edff85,Sieg,Werner,SP,
18e00721-b4c2-445c-852a-e168939f584f,2003,349,"Informationsbeauftragte, Anzahl und Koordination in der Stadtverwaltung",Interpellation,,934839de-2293-4024-9303-ccc32f01d340,Schaub,Cornelia,SVP,,3ad30c09-6873-4ee0-a9cf-8b699a5e943c,im Oberdorf,Bernhard,SVP,
e476af1a-9405-4b3e-adb1-b7d4af4a67a2,2003,348,"Quartiere Höngg und Wipkingen, Sicherheit und Aufwertung",Interpellation,,bdcb01cf-2c99-442d-a5e6-07e4d18711cc,Jäger,Alexander,FDP,,,,,,
e9565384-64d1-46d0-a289-5c0bdde30a48,2003,347,"VBZ-Haltestelle Friedhof Hönggerberg, Erstellen eines Unterstandes",Postulat,,bdcb01cf-2c99-442d-a5e6-07e4d18711cc,Jäger,Alexander,FDP,,,,,,
3a0c9a9e-2b42-4ceb-973f-240fbe55aedb,2003,346,"Kommunaler Verkehrsplan, Neufestsetzung",Erklärung,CVP/EVP,,,,,,,,,,
69ac0f42-01dd-4494-9773-1c7b9dbd4b6a,2003,345,"Kommunaler Verkehrsplan, Neufestsetzung",Erklärung,Grüne/AL,,,,,,,,,,
2f9c6db2-8813-4eb4-be2d-87a624d10f47,2003,344,"Kommunaler Verkehrsplan, Neufestsetzung",Erklärung,FDP,,,,,,,,,,
c11dabb9-5bf6-4275-aa6f-9a67cc89775a,2003,343,"Kommunaler Verkehrsplan, Neufestsetzung",Erklärung,SVP,,,,,,,,,,
2e74de15-0888-4985-9b67-745ed430ec19,2003,342,"Kommunaler Verkehrsplan, Neufestsetzung",Erklärung,SP,,,,,,,,,,
b7c43443-b1bf-4ae4-ac85-d36f84956f4d,2003,341,"Gemeinderat, Rechtskonsulent, Reglement",Weisung,,,,,,,,,,,
5786213c-5f6b-4f48-ad8b-16847866969b,2003,340,"Verein Chinderhus, Beitrag 2004-2007",Weisung,,,,,,,,,,,
24608826-c78f-4289-bba6-f61b81b25e6d,2003,339,"Baulinienvorlage Lochergut an der Badenerstrasse zwischen Sihlfeld- und Seebahnstrasse, Genehmigung",Weisung,,,,,,,,,,,
5a3380f1-b243-44db-8124-be2be318876d,2003,338,"Stiftung Greater Zurich Area (GZA)-Standortmarketing Zürich, Beitrag 2003-2005",Weisung,,,,,,,,,,,
79e5f03c-a8cd-42c7-9375-c34bd9e17cba,2003,337,"Geschäftsordnung des Gemeinderates (GeschO GR), Änderung",Weisung,,,,,,,,,,,
abde8a46-c297-4a97-ac73-d100bfa81764,2003,336,"Stadion Zürich, Gemeindeabstimmung",Erklärung,Grüne/AL,,,,,,,,,,
5caf4026-2d72-42a3-91d6-dae3b0395430,2003,335,"Westtangente, Sperrung",Erklärung,FDP,,,,,,,,,,
97910f03-ce84-498d-9bb8-7dd6133fee01,2003,334,"Westtangente, Sperrung",Erklärung,SP,,,,,,,,,,
fe07f212-5b58-4f88-a0e2-070a164a912c,2003,333,"Dienstabteilungen und Ämter, Verwendung der englischen Sprache zur Verbesserung der Stellung Zürichs als Weltstadt",Schriftliche Anfrage,,e8826106-c676-4813-9868-f8118e0389eb,Kuhn,Rolf,SP,,,,,,
6ab51339-af5d-420f-85c3-7da399882fb9,2003,332,"Büro für die Gleichstellung von Frau und Mann, Angaben zur Mütter- und Väterbefragung",Interpellation,,c85d5fb7-dab9-486d-9384-b87e847c43e7,Isliker,Walter,SVP,,3c00c31b-0bef-406c-a78c-62fd08e17d98,Hauri,Theo,SVP,
17b78a84-ccbf-4bda-9167-dd20455ab41f,2003,331,"Schulhäuser und Kindergärten, Einführung von Tempo-20-Zonen auf umliegenden Strassen",Postulat,,7ebbfe81-3857-4ba3-8ace-0d8dd07a75fa,Bucher-Steinegger,Heidi,Grüne,,fc872539-1bed-43f9-9070-157530edff85,Sieg,Werner,SP,
c696a44b-5a9b-47f6-bd1e-4a40dee32859,2003,330,"Grossanlässe, temporäre Übernachtungsmöglichkeiten",Postulat,,84905139-a235-414a-8b13-1c919d3b6005,Hensch-Stadelmann,Theresa G.,FDP,,b1725e10-fb7d-408a-a60d-fdfd7dbec691,Berthoud,Rosemarie,FDP,
2ca37318-e537-4bba-8248-0a84bd481d98,2003,329,"Westtangente, Vorlage für eine effiziente Verkehrssteuerung",Motion,,ddd3654d-5914-407a-9110-6c3dba70919e,Nielsen,Claudia,SP,,,,,,
2d6e28e7-d14b-41c3-b8a8-ef3c24860a0b,2003,328,Kulturleitbild 2003-2007 (städtische Kulturförderung ),Weisung,,,,,,,,,,,
15c2c9a6-fdd7-403f-bb97-bb951233fb79,2003,327,"Zwischenevaluation über den Aufbau der Sozialzentren und die Umsetzung des Chancenmodells, Bericht an den Gemeinderat",Weisung,,,,,,,,,,,
2503ea90-ec2e-4073-b3a1-69e8eb69a307,2003,326,"Sanierungsprogramm 2004 des Kantons, Auswirkungen auf den Psychiatriebereich",Schriftliche Anfrage,,acbfcdfa-4c12-430c-b825-ef922bcf4179,Bellin-Isele,Christina,SP,,,,,,
3381676c-9410-4ab9-bd15-f500c985d961,2003,325,"Plakate auf öffentlichem Grund, Vertrag mit der APG",Interpellation,,934839de-2293-4024-9303-ccc32f01d340,Schaub,Cornelia,SVP,,9e5cb69e-49f7-44cb-a944-958fb31af51b,Schwyn,Markus,PFZ,
5c762d70-fe58-4526-98e4-2a9d30940d3f,2003,324,"Einbürgerungen ausländischer Personen, Anzahl und Herkunft",Interpellation,,c2bbf1bc-efad-42a2-a457-c795b49eac17,Gut,Susi,PFZ,,77deb0b4-796e-43e5-ad35-1da34189a84f,Wohler,Bruno,SVP,
18783117-6fec-43d0-9272-920b33781443,2003,323,"Entlastungsprogramm 2003 des Bundes, Auswirkungen auf Kantone und Gemeinden",Interpellation,,9a64062b-516b-427b-81f8-e5506fb13e54,Glättli,Balthasar,Grüne,,17e0b98e-a098-4b0b-b9d6-49e3f3148bdb,Roth,Mark,SP,
8aa4d7a6-fb8b-45b1-af9a-27c1c7cf9962,2003,322,"Museum der langen Nächte, nachmitternächtliche Anlässe im Freien",Erklärung,FDP,,,,,,,,,,
f79c6566-f643-4547-b423-10fd030105de,2003,321,Westtangente,Erklärung,SP,,,,,,,,,,
b38472fe-2ce0-4a74-8100-11cb3ab89fdd,2003,320,"Verein OJA, Offene Jugendarbeit Zürich, Beitrag 2004-2007 für den Kindertreff Point 5",Weisung,,,,,,,,,,,
44c8843d-a02f-4914-a34b-52a789333a7c,2003,319,"Zürcher Stadtmission, Isla Victoria, Beitrag 2004",Weisung,,,,,,,,,,,
f4e95078-a341-49f0-ab9d-03f771e13375,2003,318,Förderung der Wohnlichkeit und des Gewerbes im Kreis 4 (Langstrasse),Volksinitiative,,,,,,,,,,,
a126f79e-7afa-4838-92a4-96e54dc4291b,2003,317,"VBZ-Haltestellen, Rollstuhlgängigkeit",Schriftliche Anfrage,,87cf2c8f-edda-4afa-b680-a683e1601fba,Manser,Joe A.,SP,,,,,,
8d7ece77-9506-4d20-9f30-1695d1548f12,2003,316,"Öffentliche Anlagen, Wegweisung störender Personen",Postulat,,bea72c5d-5b6a-4c8e-b913-1c6d75722d77,Bärtschi Hafner,Erika,FDP,,ab3ca6ab-4ea1-42fe-8da1-137d142a03ec,Weber,Doris,FDP,
cea6eaab-0c98-43ec-bf51-fcabcdee18f0,2003,315,"Stadtspitäler, Umwandlung in öffentlich-rechtliche Körperschaften",Postulat,,70bc3231-64ce-4741-acaf-c08e1d4d9db2,Bernet,Arthur,SVP,,3c00c31b-0bef-406c-a78c-62fd08e17d98,Hauri,Theo,SVP,
fc10b66c-e504-4113-84d0-7bc79067225d,2003,314,"Dienstabteilungen und Ämter, Möglichkeit und Zweckmässigkeit der Ausgliederung",Interpellation,,70bc3231-64ce-4741-acaf-c08e1d4d9db2,Bernet,Arthur,SVP,,3c00c31b-0bef-406c-a78c-62fd08e17d98,Hauri,Theo,SVP,
830a45ef-ec3d-4e64-94e0-db9030f66ca5,2003,313,"Stadtpolizei, politische Führung und Kommando",Erklärung,CVP/EVP,,,,,,,,,,
da48c376-491a-4eff-a465-768d5a83b1b5,2003,312,"Stadion Zürich, politische Werbung vor dem Strandbad Mythenquai",Erklärung,Grüne/AL,,,,,,,,,,
c63eee80-0a3d-4973-9e84-b0408c46b481,2003,311,"Kulturelle und andere unterstützte Institute, Festsetzung der Jahresbeiträge 2003",Weisung,,,,,,,,,,,
ae5c302a-0a75-4f09-8cc6-9d44745dba27,2003,310,"Gemeinderat, Rechtskonsulent",Weisung,,,,,,,,,,,
67544d1f-ddca-4551-a16e-c0d7af1f9b15,2003,309,"Rechnung 2002 und Zusatzkredite I. Serie 2003, Abgabe",Erklärung,SVP,,,,,,,,,,
1f06abec-40bc-4252-8954-6ab1950665c9,2003,308,"Stapo 200X, Folgen der Umsetzung",Schriftliche Anfrage,SVP,,,,,,,,,,
16afb98d-4206-41ae-a2fd-bba7221c86d0,2003,307,"Stadtkreise 4 und 5, Verbesserung der Sicherheit",Interpellation,,de767784-8e33-4d44-894b-0848eb20e367,Fiala,Doris,FDP,,96a6a5dd-82fb-4663-9389-973034276f6e,Luchsinger Gähwiler,Catrina,FDP,
65e48c00-d7fd-4597-bdc9-9edff05479ba,2003,306,"Langstrasse, Vorlage für bessere Verkehrsführung",Motion,,b93d4239-4d88-4dd1-8378-72854e4da0f1,Schönbächler,Robert,CVP,,67301b87-63e2-4d43-9738-ce5f938aa3f7,Leupi,Daniel,Grüne,
ed98afab-5a68-47ef-9d15-5c3602d1d8b1,2003,305,"Bürgerrechtserteilung an ausländische Staatsangehörige, Zustimmung durch qualifizierte Ratsmehrheit",Motion,,9e5cb69e-49f7-44cb-a944-958fb31af51b,Schwyn,Markus,PFZ,,94084402-0eda-4721-b504-af8004f9e377,Burger,Martin,SVP,
5ec1c561-dcdc-417c-a494-b3afae0a921f,2003,304,"Elektroschock-Pistolen, mögliche Schäden durch deren Einsatz",Interpellation,Grüne/AL,,,,,,,,,,
f3934720-a1d1-4791-ba95-d1acdf0654a4,2003,303,"Stadtpolizei, Verzicht auf Elektroschock-Pistolen",Postulat,Grüne/AL,,,,,,,,,,
cd34ccc8-e42f-4ab2-81bc-36e6b4829702,2003,302,"Sozialhilfe, verdeckte Ermittlung gegen Missbräuche",Postulat,,5fa0300b-e844-4a35-bab7-845de1a7f685,Tuena,Mauro,SVP,,3897ae1a-3dd5-43b6-bd6c-98a61d3aae54,Liebi,Roger,SVP,
46b0d34d-c40e-4bc6-9980-87a06e517fb1,2003,301,"Grossanlässe, temporäre Übernachtungsmöglichkeiten",Postulat,,84905139-a235-414a-8b13-1c919d3b6005,Hensch-Stadelmann,Theresa G.,FDP,,b1725e10-fb7d-408a-a60d-fdfd7dbec691,Berthoud,Rosemarie,FDP,
8a08fa3c-e187-4ebe-a708-e489ffd98819,2003,300,"Schulanlage Luchswiesen, Erweiterung, Objektkredit",Weisung,,,,,,,,,,,
4f18e2b6-baea-43a3-84ef-c8d51c97de50,2003,299,"Baulinienvorlage an der Rainstrasse, Genehmigung",Weisung,,,,,,,,,,,
5bb9ad52-2a49-445b-a309-cf21211880b9,2003,298,Verkauf von Bauland an der Giblenstrasse,Weisung,,,,,,,,,,,
aa2b0feb-0eb4-46eb-a384-3e6e8006cca7,2003,297,Bericht des Datenschutzbeauftragten für das Jahr 2002,Weisung,,,,,,,,,,,
4213a616-f21f-4690-9731-62aa1e85d5e0,2003,296,"Gemeinderat, Ersatzwahl, Yvonne Müller für Marie-Therese Meier",Ratsmitglied,,,,,,,,,,,
20964904-27a2-4649-8cfd-922649113ea1,2003,295,Bericht des Beauftragten in Beschwerdesachen (Ombudsmann) für das Jahr 2002,Weisung,,,,,,,,,,,
74cba9cc-439c-4f81-8a07-fceac5a04200,2003,294,Bürgerrechtsgesuche 20. August 2003,Bürgerrechtsgesuch,,,,,,,,,,,
4ea51d4a-eca0-4890-ace4-a9f48c90907c,2003,293,Gewährung von Darlehen an die ZLE Betriebs AG (Ausfall des Spielbetriebs während der Sanierung des Hallenstadions 2004/05) und an die ZSC Lions Trainingscamp AG (Mitfinanzierung des Neubaus der Eissporthalle Heerenschürli),Weisung,,,,,,,,,,,
f8cc8846-3122-4d14-890e-f047abcc039d,2003,292,"Aufwand im Sozialbereich, Bericht über Plafonierung",Postulat,CVP/EVP,,,,,,,,,,
5d54e907-7fba-4fb2-975d-ab8f91e03f46,2003,291,"Aufwand im Sozialbereich, Plafonierung",Motion,CVP/EVP,,,,,,,,,,
fc5f7965-d220-43c2-9ea8-478f2a23061e,2003,290,"Lohnabrechnung, Direktversand per Post",Schriftliche Anfrage,,1ff7e393-82cf-47a0-9b5a-08d9b6c731a9,Erfigen,Monika,SVP,,66f8487f-4b03-485f-ac54-9aed435413a3,Stucker,Rolf,SVP,
d96aebf9-f965-455e-b80e-e86b118a182c,2003,289,"Handänderungssteuer, allfällige Abschaffung",Schriftliche Anfrage,,08dd60a3-4d46-4e69-ae57-572afa0a32e3,Mauch,Corine,SP,,,,,,
79aa9fa7-0c27-42c6-ad4a-0d42d23f33bb,2003,288,"Glaskubus am Limmatquai, Verzicht",Postulat,CVP/EVP,,,,,,,,,,
5691929d-2de4-4993-abaf-a122dfbdbed8,2003,287,"Tempomessungen, Verschiebung von Standorten",Postulat,,bd983e30-7d78-4fec-91fb-5bab8e4c647d,Bartholdi,Roger,SVP,,3ad30c09-6873-4ee0-a9cf-8b699a5e943c,im Oberdorf,Bernhard,SVP,
582c32f2-d38d-448a-a7e9-ded40782ae7a,2003,286,"Jugend- und Quartiertreff Höngg, vorübergehende Schliessung und Betriebskonzept",Postulat,,527d118b-0478-4b3e-bfb8-a3111575e659,Marolf,Hans,SVP,,,,,,
e728a657-f73a-43fd-ad68-aaed66803e62,2003,285,"Lohnabrechnungen, Wiedereinführung der internen Verteilung",Postulat,,66f8487f-4b03-485f-ac54-9aed435413a3,Stucker,Rolf,SVP,,1ff7e393-82cf-47a0-9b5a-08d9b6c731a9,Erfigen,Monika,SVP,
5658a5e0-cb83-4234-bbf9-39c3101dd494,2003,284,"Pensionskasse Stadt Zürich (PKZH), Verzicht auf Gutachten betreffend Barwert der noch zu amortisierenden Einkaufssummen",Postulat,,1ff7e393-82cf-47a0-9b5a-08d9b6c731a9,Erfigen,Monika,SVP,,94084402-0eda-4721-b504-af8004f9e377,Burger,Martin,SVP,
707d412d-a8dc-45b5-b01f-d30db40e8c39,2003,283,"Stadtkanzlei, Bürgerrechtsabteilung, Zugriff auf Daten der Gesuchstellenden",Postulat,,84905139-a235-414a-8b13-1c919d3b6005,Hensch-Stadelmann,Theresa G.,FDP,,,,,,
298b6268-283a-4c6d-80e8-57f0422c755e,2003,282,"Stadion Zürich, zeitgerechte Erschliessung für die Fussball-Europameisterschaften 2008",Postulat,,bdcb01cf-2c99-442d-a5e6-07e4d18711cc,Jäger,Alexander,FDP,,e69e0217-4f6e-4b80-a53a-fe2e19118be6,Baumer,Michael,FDP,
f334c478-32ff-4b04-aeed-e2a8e149d384,2003,281,"Geothermische Stromerzeugung, Kredit für Vorabklärungen",Motion,,63c8f7d9-abd1-4aae-8106-bfde63980439,Danner,Ernst,EVP,,,,,,
a8ed7d04-8dd7-49da-8c47-355066cdd549,2003,280,"Stadtpolizei, Untersuchung zu den Fällen mutmasslicher polizeilicher Übergriffe durch die GPK",Erklärung,CVP/EVP,,,,,,,,,,
862ced3f-3c35-4226-9f36-eb951e928890,2003,279,"Stadtpolizei, Untersuchung zu den Fällen mutmasslicher polizeilicher Übergriffe durch die GPK",Erklärung,Grüne/AL,,,,,,,,,,
441374b7-23b6-4d63-b834-a6d3f08bedec,2003,278,"Stadtpolizei, Untersuchung zu den Fällen mutmasslicher polizeilicher Übergriffe durch die GPK",Erklärung,FDP,,,,,,,,,,
0faef7b6-8330-4c69-b58a-3c5cd10b50d8,2003,277,"Stadtpolizei, Untersuchung zu den Fällen mutmasslicher polizeilicher Übergriffe durch die GPK",Erklärung,SVP,,,,,,,,,,
4c3488a7-f14d-44c0-a0d9-77adf72dc130,2003,276,"Stadtpolizei, Untersuchung zu den Fällen mutmasslicher polizeilicher Übergriffe durch die GPK",Erklärung,SP,,,,,,,,,,
af987431-b56a-466c-ad98-dd7e34e3848a,2003,275,"Beschwerde Einbürgerungen vors Volk!, Abweisung durch Bundesgericht",Erklärung,FDP,,,,,,,,,,
11ce14a3-eb8d-4218-bd4d-c21eb0e44ade,2003,274,"Beschwerde Einbürgerungen vors Volk!, Abweisung durch Bundesgericht",Erklärung,SP,,,,,,,,,,
65a70bf2-9a4e-4574-9007-acbfb3e3a287,2003,273,"Sozialbehörde (ehemals Fürsorgebehörde), neue Geschäftsordnung",Weisung,,,,,,,,,,,
98e31a72-6dbc-4024-b30a-aeb0adb71ce0,2003,272,"Teilrevision Nutzungsplanung, Zonenplanänderungen",Weisung,,,,,,,,,,,
47c9f0a0-14b7-4588-8d64-8044b7e78097,2003,271,Privater Gestaltungsplan Toni-Areal,Weisung,,,,,,,,,,,
c6d927ea-dd65-4e44-ae54-4ff5d28958e7,2003,270,"Zürcher Sängerknaben, Beitrag 2004-2007",Weisung,,,,,,,,,,,
f2e1ec05-f740-4efb-8e17-bd036805f74f,2003,269,"Verein Tanzhaus Wasserwerk, Beitrag 2004-2007",Weisung,,,,,,,,,,,
7a1703d0-e5ba-4631-b06f-2de4f2fb0e07,2003,268,"Verein Theater Rigiblick, Beitrag 2004-2005",Weisung,,,,,,,,,,,
e006e27a-da16-42e9-acb6-c56ff0f68cf1,2003,267,"Verein Profession Choreographie, Beitrag 2004-2007",Weisung,,,,,,,,,,,
d16b45b5-9a2f-4610-8629-cdddba1b3775,2003,266,"Theater Stok, Beitrag 2004-2007",Weisung,,,,,,,,,,,
9c9c3c1b-ae15-4567-9954-33aa1b78737f,2003,265,"Theater Stadelhofen, ehemals Puppentheater, Beitrag 2004-2007",Weisung,,,,,,,,,,,
d7195f30-3d97-4abb-9cec-861b009188e3,2003,264,"Stiftung Mühlerama, Beitrag 2004-2007",Weisung,,,,,,,,,,,
f07e5e2b-0b8a-4e04-b6f8-c3c44bb34dfb,2003,263,"Schweizerisches Institut für Kinder- und Jugendmedien, Beitrag 2004-2007",Weisung,,,,,,,,,,,
31ac6c01-585e-4c8c-ba7b-7628ec4b45f7,2003,262,"Neues Forum für Alte Musik Zürich, Beitrag 2004-2007",Weisung,,,,,,,,,,,
e3e482bb-ca8e-4f86-a4a8-92c372835bce,2003,261,"Literaturhaus Museumsgesellschaft, Beitrag 2004-2007",Weisung,,,,,,,,,,,
a146f864-755f-48d5-820c-1c06bd59e715,2003,260,"Jazz Verein MOODS Zürich, Beitrag 2004-2007",Weisung,,,,,,,,,,,
06ce4e42-d39f-438f-8647-5ae9eee57876,2003,259,"Filmclub XENIX, Beitrag 2004-2007",Weisung,,,,,,,,,,,
4b6b77e1-a54c-44ff-b47e-63d9ced3ed42,2003,258,"Camerata Zürich, Beitrag 2004-2007",Weisung,,,,,,,,,,,
2f55a81a-db93-4659-9a73-be38fce1ed63,2003,257,"Gemeinderat, Ersatzwahl, Dr. Mischa Morgenbesser für Andrea Widmer Graf",Ratsmitglied,,,,,,,,,,,
778cf2c3-93bc-469a-a13a-f4d9c60f5215,2003,256,"EDV, Umstellung auf freie Betriebssysteme",Schriftliche Anfrage,,9a64062b-516b-427b-81f8-e5506fb13e54,Glättli,Balthasar,Grüne,,17e0b98e-a098-4b0b-b9d6-49e3f3148bdb,Roth,Mark,SP,
36f4d847-3dd4-43c5-bc08-1b17da668586,2003,255,"EDV, Bericht über Open Source- und freie Software",Postulat,,9a64062b-516b-427b-81f8-e5506fb13e54,Glättli,Balthasar,Grüne,,17e0b98e-a098-4b0b-b9d6-49e3f3148bdb,Roth,Mark,SP,
7839df12-8aa4-4868-afa1-9c484f853348,2003,254,"Notschlafstelle für Minderjährige, niederschwelliges Angebot",Postulat,,17e0b98e-a098-4b0b-b9d6-49e3f3148bdb,Roth,Mark,SP,,,,,,
7cade442-6439-43b3-8b41-a3832c2edf2e,2003,253,"Interne Rechnungsabschlüsse, halb- oder vierteljährliche Erstellung",Schriftliche Anfrage,SVP,,,,,,,,,,
34c9a142-0653-43ae-be0d-3dd4ffad59f6,2003,252,"Selbstständige Schulkommissionen, Schaffung",Motion,,fb4666dd-c057-4b5b-a649-05e621a707ba,Richli,Mark,SP,,,,,,
d624ff19-80df-4d82-946d-029a7e960c70,2003,251,"Sozialdepartement, Sparmassnahmen",Motion,,3897ae1a-3dd5-43b6-bd6c-98a61d3aae54,Liebi,Roger,SVP,,5fa0300b-e844-4a35-bab7-845de1a7f685,Tuena,Mauro,SVP,
95806abe-acc0-4d5d-b718-efef9df3cddc,2003,250,"Asylunterkünfte, polizeiliche Überprüfungen",Interpellation,,3897ae1a-3dd5-43b6-bd6c-98a61d3aae54,Liebi,Roger,SVP,,94084402-0eda-4721-b504-af8004f9e377,Burger,Martin,SVP,
7e110f93-ef12-4642-a74d-f3e1d8a0b517,2003,249,"Spitex-Dienstleistungen, Verhinderung des geplanten Abbaus",Postulat,,ee8204f4-9290-49ca-99ae-d18a22a0a513,Angst,Walter,AL,,7ebbfe81-3857-4ba3-8ace-0d8dd07a75fa,Bucher-Steinegger,Heidi,Grüne,
15ba7a0d-1f6c-450c-9571-349247113a09,2003,248,"Amtliche Bekanntmachungen, elektronische Veröffentlichung",Postulat,,e69e0217-4f6e-4b80-a53a-fe2e19118be6,Baumer,Michael,FDP,,,,,,
77cfdcb8-ae5d-4a00-a332-7f343c9cdd63,2003,247,Rechnung 2002,Erklärung,CVP/EVP,,,,,,,,,,
d196367f-75bb-480d-a52f-5bb4c8fc74ed,2003,246,Rechnung 2002,Erklärung,Grüne/AL,,,,,,,,,,
99daca00-096a-4780-90fb-0a3f46314416,2003,245,Rechnung 2002,Erklärung,FDP,,,,,,,,,,
34167750-4f05-4dbf-b46d-0cfb4db67a8a,2003,244,Rechnung 2002,Erklärung,SVP,,,,,,,,,,
cf368a4a-ffe7-44f4-9b75-5f48aa04bdbb,2003,243,Rechnung 2002,Erklärung,SP,,,,,,,,,,
f0e66370-da2e-4256-a843-5e42edb356d8,2003,242,"Cablecom, Rückkauf des städtischen Kabelnetzes, Bericht (Postulat Scherr)",Weisung,,,,,,,,,,,
8f9860ca-be7d-4472-ac5e-bde131e48042,2003,241,"Gemeinderat, Ersatzwahl, Urs Weiss für Luzi Rüegg",Ratsmitglied,,,,,,,,,,,
a62fb098-54c4-442b-b6f3-2463e4d33185,2003,240,"Filmpodium, Inbetriebnahme einer Zweigstelle in Zürich Nord",Postulat,,fdc5fd5f-31da-4433-a02b-bc25462da79e,Hofstetter,Stefan,SP,,,,,,
518587be-b3ec-4dec-862a-a80031e7734c,2003,239,"RZU-Wettbewerb, Umsetzung prämierte Projekte",Schriftliche Anfrage,,d58b0321-5d8a-41e8-aa62-340d63dba3de,Kappeler,Thomas ,CVP,,,,,,
b1dc1308-36af-4f2b-a41e-7848a145bd72,2003,238,"Durchleitungsrecht für Stromgrossverteiler, Bundesgerichtsentscheid",Schriftliche Anfrage,,527d118b-0478-4b3e-bfb8-a3111575e659,Marolf,Hans,SVP,,,,,,
fe6e3263-e2c7-4e69-b25f-bc4b1e75da05,2003,237,"KHKW Josefstrasse, Zukunft der Fernwärmeversorgung",Schriftliche Anfrage,,527d118b-0478-4b3e-bfb8-a3111575e659,Marolf,Hans,SVP,,,,,,
3054cbe6-6839-45ba-a142-2288caa0a6b5,2003,236,"Platzspitz, Ausdehnung der Öffnungszeiten",Schriftliche Anfrage,,de767784-8e33-4d44-894b-0848eb20e367,Fiala,Doris,FDP,,,,,,
e6c45839-8e30-4189-b228-d7922f3d8df8,2003,235,"Shop Ville, Verlängerung der Ladenöffnungszeiten",Schriftliche Anfrage,,ee8204f4-9290-49ca-99ae-d18a22a0a513,Angst,Walter,AL,,9a64062b-516b-427b-81f8-e5506fb13e54,Glättli,Balthasar,Grüne,
94877ae0-b11c-4bd2-907c-e61208632b7d,2003,234,"Shop Ville, Verlängerung der Ladenöffnungszeiten",Interpellation,,ee8204f4-9290-49ca-99ae-d18a22a0a513,Angst,Walter,AL,,9a64062b-516b-427b-81f8-e5506fb13e54,Glättli,Balthasar,Grüne,
ad92e6ff-a5a6-4ad1-b03a-296c2a617587,2003,233,"Blaue Zone, Menge der Anwohnerparkkarten",Interpellation,,5fa0300b-e844-4a35-bab7-845de1a7f685,Tuena,Mauro,SVP,,3897ae1a-3dd5-43b6-bd6c-98a61d3aae54,Liebi,Roger,SVP,
29e5a804-c975-4aea-a9b6-47c84b149980,2003,232,"Amtshaus IV, Umbau, Anwendung der Bauvorschriften",Interpellation,,555e97ba-7331-4656-8a86-4aebc280a03c,Vohdin,Christopher,SVP,,,,,,
